duracion_supervivencia,poblacion_inicial,poblacion_total,supervivencia_max,edad_promedio,salud_promedio,clima,terreno,genotipo_fuerza,genotipo_velocidad,genotipo_resistencia,genotipo_inteligencia,genotipo_adaptabilidad,genotipo_supervivencia
9,10,14,8,28.333333333333332,100.21509036844658,{'soleado'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",63.0,36.0,92.0,53.0,42.0,39.0
8,10,33,5,20.3125,103.85703026708774,{'soleado'},"{'desierto', 'pradera', 'sabana', 'pantano'}",44.0,30.0,15.0,34.0,97.0,73.0
6,10,14,6,22.25,95.22091585785489,{'soleado'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",77.0,41.0,29.0,29.0,91.0,16.0
6,10,24,5,17.636363636363637,102.04248134181621,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",55.0,89.0,11.0,7.0,71.0,85.0
11,10,23,8,23.666666666666668,100.79773982007292,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",47.0,60.0,68.0,35.0,41.0,86.0
19,10,61,12,9.5,101.2558365875527,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",87.0,38.0,42.0,35.0,17.0,61.0
7,10,23,5,12.222222222222221,100.77183013607532,{'soleado'},"{'pradera', 'sabana'}",63.0,32.0,87.0,32.0,73.0,11.0
11,10,24,9,23.0,101.01460587051099,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",95.0,67.0,39.0,55.0,26.0,90.0
9,10,17,7,23.8,100.458651226156,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",81.0,89.0,31.0,90.0,31.0,86.0
10,10,29,7,17.692307692307693,101.32748888113791,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",18.0,33.0,92.0,71.0,91.0,24.0
7,10,17,5,23.714285714285715,100.14593962807997,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",7.0,54.0,27.0,38.0,89.0,22.0
8,10,24,8,27.571428571428573,100.16375126862116,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",6.0,21.0,59.0,28.0,89.0,30.0
15,10,19,12,24.416666666666668,100.42892799556161,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",84.0,42.0,95.0,69.0,12.0,26.0
9,10,20,5,20.0,103.13736385357143,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",38.0,51.0,61.0,83.0,92.0,30.0
7,10,24,7,15.923076923076923,101.46665469233791,{'soleado'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",61.0,97.0,35.0,69.0,37.0,78.0
9,10,33,7,22.266666666666666,102.51205996775495,{'soleado'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",53.0,28.0,65.0,64.0,75.0,21.0
16,10,40,16,10.681818181818182,100.84781950187345,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",90.0,56.0,60.0,53.0,15.0,81.0
9,10,23,5,24.75,101.39001163905311,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",88.0,40.0,86.0,19.0,79.0,72.0
6,10,22,5,27.75,100.79375330091443,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",47.0,84.0,37.0,85.0,85.0,66.0
12,10,32,10,15.235294117647058,100.18041559868738,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",53.0,66.0,80.0,54.0,11.0,71.0
16,10,32,14,16.705882352941178,102.69897116448983,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",60.0,75.0,81.0,8.0,44.0,36.0
12,10,37,9,10.0,100.46862655988994,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",29.0,28.0,79.0,67.0,21.0,96.0
7,10,15,6,30.363636363636363,104.41263666417277,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",31.0,44.0,95.0,92.0,92.0,23.0
8,10,15,8,30.555555555555557,99.07089413246378,{'soleado'},"{'pradera', 'sabana', 'acantilado', 'pantano'}",9.0,66.0,61.0,51.0,46.0,21.0
6,10,15,6,22.125,101.39796851433822,{'soleado'},"{'desierto', 'sabana', 'acantilado', 'pantano', 'pradera'}",60.0,84.0,81.0,71.0,53.0,77.0
16,10,51,10,7.703703703703703,100.41798458865536,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",72.0,14.0,97.0,81.0,22.0,55.0
9,10,21,8,24.2,103.45946548462466,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",76.0,81.0,5.0,32.0,69.0,82.0
7,10,22,5,21.636363636363637,102.01055424594696,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",36.0,70.0,98.0,98.0,80.0,65.0
4,10,14,4,29.77777777777778,100.61773270989582,{'soleado'},"{'pradera', 'sabana', 'pantano'}",28.0,85.0,30.0,88.0,88.0,64.0
6,10,16,4,35.0,100.42765163199434,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",85.0,66.0,79.0,40.0,79.0,15.0
4,10,10,4,43.25,100.61311332652433,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",77.0,29.0,84.0,74.0,77.0,10.0
9,10,27,7,22.352941176470587,100.21995608008704,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",19.0,5.0,22.0,38.0,11.0,39.0
15,10,27,11,9.384615384615385,100.65570921225405,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",97.0,24.0,10.0,49.0,15.0,41.0
10,10,27,6,16.90909090909091,106.03611962477089,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",94.0,41.0,29.0,60.0,58.0,46.0
9,10,17,7,25.142857142857142,96.90857984876244,{'soleado'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",79.0,26.0,9.0,19.0,81.0,43.0
10,10,19,5,24.5,103.11917580698173,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",40.0,12.0,30.0,97.0,98.0,19.0
8,10,31,7,12.444444444444445,99.23716405701488,{'soleado'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",50.0,5.0,70.0,97.0,58.0,62.0
5,10,10,5,47.75,100.37204156335162,{'soleado'},"{'desierto', 'pradera', 'sabana', 'pantano'}",88.0,36.0,78.0,58.0,27.0,9.0
8,10,13,8,40.333333333333336,100.0891633627494,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",54.0,26.0,37.0,52.0,14.0,96.0
8,10,27,6,17.785714285714285,100.10103325853781,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",70.0,81.0,30.0,18.0,46.0,56.0
12,10,35,7,12.428571428571429,100.69264246359052,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",21.0,30.0,88.0,79.0,56.0,42.0
9,10,34,7,8.727272727272727,98.89502488005232,{'soleado'},"{'desierto', 'sabana', 'acantilado', 'pantano', 'pradera'}",74.0,12.0,47.0,6.0,64.0,76.0
8,10,28,5,11.75,100.1591328445964,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",20.0,76.0,58.0,52.0,21.0,68.0
9,10,33,7,15.375,102.11322055491266,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",20.0,89.0,39.0,18.0,40.0,93.0
9,10,19,9,19.555555555555557,100.52578034061314,{'soleado'},"{'pradera', 'sabana', 'pantano'}",86.0,49.0,47.0,87.0,70.0,39.0
14,10,56,8,11.846153846153847,103.78624981486203,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",56.0,36.0,46.0,74.0,44.0,13.0
12,10,27,11,17.0,100.98294074875336,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",66.0,53.0,42.0,7.0,23.0,81.0
16,10,65,13,11.307692307692308,100.24957257857598,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",21.0,76.0,93.0,44.0,17.0,27.0
6,10,18,5,21.0,104.04669461672644,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",98.0,49.0,64.0,64.0,93.0,49.0
5,10,23,5,21.9,100.34585886388126,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",93.0,14.0,6.0,42.0,32.0,37.0
11,10,29,7,21.666666666666668,95.64390778380746,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",45.0,60.0,59.0,9.0,72.0,69.0
10,10,23,7,24.444444444444443,102.87135098688455,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",6.0,25.0,8.0,69.0,63.0,54.0
9,10,10,9,48.0,100.33983217543653,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",44.0,53.0,79.0,50.0,10.0,27.0
17,10,20,14,22.5,99.62145330967648,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",44.0,64.0,73.0,71.0,59.0,61.0
9,10,22,5,9.5,100.12258938855237,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",97.0,47.0,76.0,78.0,49.0,6.0
5,10,12,5,34.75,100.03188477030575,{'soleado'},"{'pradera', 'sabana', 'pantano'}",20.0,98.0,44.0,71.0,78.0,21.0
10,10,26,7,13.833333333333334,100.79195444955575,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",60.0,90.0,10.0,71.0,40.0,43.0
9,10,26,7,20.0,101.09647892058997,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",82.0,75.0,18.0,35.0,27.0,29.0
3,10,10,3,49.25,100.21306678558743,{'soleado'},"{'desierto', 'pradera', 'sabana', 'pantano'}",20.0,60.0,23.0,72.0,32.0,73.0
7,10,15,5,33.857142857142854,101.62727253796503,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",89.0,86.0,54.0,8.0,60.0,37.0
3,10,13,3,43.166666666666664,100.06232342190977,{'soleado'},"{'pradera', 'sabana', 'pantano'}",69.0,17.0,72.0,64.0,20.0,72.0
10,10,20,10,30.142857142857142,100.11050344497946,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",68.0,78.0,7.0,97.0,18.0,88.0
11,10,27,9,19.4,103.84528486397588,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",80.0,93.0,33.0,97.0,45.0,73.0
15,10,36,8,14.071428571428571,103.33564577470146,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",59.0,9.0,41.0,93.0,34.0,32.0
13,10,46,8,11.952380952380953,100.30997244699844,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",86.0,39.0,22.0,25.0,20.0,87.0
6,10,10,6,42.333333333333336,104.14202733799914,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",31.0,80.0,92.0,87.0,86.0,61.0
8,10,22,7,21.75,100.09408865801089,{'soleado'},"{'pradera', 'sabana', 'pantano'}",15.0,8.0,94.0,9.0,12.0,89.0
9,10,25,6,17.6875,100.16616847073215,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",59.0,9.0,56.0,20.0,7.0,52.0
7,10,22,6,20.1,100.5289345289113,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",32.0,75.0,81.0,81.0,36.0,88.0
11,10,18,8,28.4,107.24815264146994,{'soleado'},"{'desierto', 'pradera', 'sabana', 'pantano'}",96.0,11.0,15.0,44.0,70.0,68.0
5,10,18,5,26.8,100.42604634587155,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",79.0,52.0,24.0,5.0,93.0,22.0
6,10,10,6,43.4,111.8120588735856,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",39.0,40.0,67.0,48.0,63.0,23.0
22,10,15,19,35.27272727272727,100.11245960767802,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",93.0,11.0,87.0,78.0,6.0,36.0
14,10,16,10,23.333333333333332,100.41318927456113,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",87.0,87.0,29.0,21.0,11.0,98.0
10,10,23,7,15.636363636363637,100.65430751371414,{'soleado'},"{'desierto', 'sabana', 'acantilado', 'pantano', 'pradera'}",39.0,94.0,27.0,59.0,42.0,37.0
10,10,17,9,23.545454545454547,100.66299800212836,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",66.0,96.0,38.0,92.0,11.0,48.0
9,10,24,8,22.583333333333332,103.48557917438131,{'soleado'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",63.0,92.0,14.0,84.0,34.0,53.0
12,10,46,8,12.210526315789474,100.18622890680925,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",72.0,77.0,34.0,68.0,39.0,83.0
7,10,15,7,30.2,99.88315025979878,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",54.0,36.0,62.0,71.0,45.0,51.0
11,10,22,9,30.545454545454547,103.57731560301067,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",51.0,50.0,31.0,50.0,64.0,88.0
8,10,24,5,21.0,102.26569077281107,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",11.0,63.0,27.0,71.0,69.0,30.0
12,10,17,9,27.375,103.56952991951832,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",22.0,64.0,45.0,8.0,73.0,66.0
4,10,12,4,48.6,101.3073145048946,{'soleado'},"{'pradera', 'sabana', 'pantano'}",29.0,33.0,49.0,23.0,71.0,88.0
10,10,19,8,22.444444444444443,104.00211867324876,{'soleado'},"{'desierto', 'pradera', 'sabana'}",8.0,25.0,20.0,44.0,53.0,85.0
10,10,15,10,33.666666666666664,98.16009846114174,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",61.0,39.0,63.0,69.0,70.0,14.0
20,10,56,16,12.038461538461538,100.05916170342023,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",23.0,12.0,6.0,92.0,35.0,53.0
9,10,28,6,17.0,104.1855451454642,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",77.0,25.0,66.0,72.0,94.0,86.0
6,10,20,4,22.583333333333332,101.18312273845332,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",19.0,31.0,66.0,17.0,96.0,56.0
9,10,29,6,18.22222222222222,101.36100963392965,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",74.0,26.0,36.0,95.0,77.0,43.0
9,10,23,6,25.375,100.2512533208462,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",28.0,31.0,60.0,52.0,17.0,36.0
5,10,13,5,33.333333333333336,103.92738307561523,{'soleado'},"{'pradera', 'sabana', 'pantano'}",85.0,63.0,69.0,45.0,88.0,93.0
10,10,42,8,13.478260869565217,100.97579782678231,{'soleado'},"{'desierto', 'pradera', 'sabana', 'pantano'}",44.0,45.0,63.0,9.0,39.0,84.0
2,10,10,2,49.75,100.03576083634985,{'soleado'},"{'pradera', 'agua', 'sabana'}",60.0,12.0,56.0,7.0,18.0,26.0
7,10,13,6,22.25,106.48733533508286,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",6.0,11.0,93.0,48.0,82.0,58.0
11,10,30,8,8.818181818181818,100.50391954932626,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",9.0,72.0,42.0,98.0,28.0,47.0
14,10,12,13,46.75,100.12959313025895,{'soleado'},"{'desierto', 'pradera', 'sabana', 'pantano'}",66.0,82.0,44.0,52.0,7.0,35.0
10,10,21,6,26.8,100.12319533421012,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",17.0,94.0,51.0,80.0,8.0,12.0
7,10,21,5,13.909090909090908,102.49331430522957,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",74.0,17.0,15.0,20.0,97.0,90.0
9,10,27,6,24.1875,101.15623396688878,{'soleado'},"{'desierto', 'pradera', 'sabana', 'pantano'}",10.0,12.0,73.0,36.0,58.0,27.0
8,10,16,7,18.11111111111111,98.97999305238102,{'soleado'},"{'pradera', 'sabana', 'pantano'}",76.0,20.0,32.0,34.0,42.0,10.0
18,10,47,11,12.782608695652174,100.9496381440864,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",50.0,96.0,70.0,25.0,15.0,91.0
10,10,23,8,17.071428571428573,100.89635306475398,{'soleado'},"{'desierto', 'pradera', 'sabana', 'pantano'}",19.0,7.0,44.0,9.0,25.0,31.0
11,10,24,6,9.666666666666666,100.66107056812088,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",59.0,60.0,73.0,67.0,63.0,36.0
6,10,26,6,15.8,100.1562656134852,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",30.0,85.0,92.0,27.0,71.0,58.0
4,10,15,3,21.166666666666668,100.19818830429735,{'soleado'},"{'pradera', 'sabana', 'pantano'}",48.0,25.0,12.0,65.0,84.0,85.0
2,10,10,2,48.666666666666664,100.07810257472438,{'soleado'},"{'pradera', 'sabana', 'pantano'}",79.0,94.0,56.0,14.0,97.0,7.0
11,10,54,7,13.583333333333334,101.47275443979981,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",86.0,5.0,56.0,40.0,68.0,37.0
8,10,33,6,15.6875,102.46893349874237,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",52.0,51.0,47.0,92.0,93.0,66.0
6,10,15,5,30.0,99.85795328856408,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",65.0,90.0,24.0,56.0,48.0,98.0
6,10,12,6,47.75,106.7859662939922,{'soleado'},"{'pradera', 'sabana', 'acantilado'}",77.0,29.0,98.0,62.0,71.0,7.0
11,10,28,7,23.53846153846154,100.38668164628493,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",70.0,91.0,67.0,95.0,85.0,87.0
5,10,10,5,49.666666666666664,100.34384665283181,{'soleado'},"{'pradera', 'sabana', 'pantano'}",98.0,15.0,7.0,90.0,45.0,66.0
9,10,35,6,20.333333333333332,98.55809204111414,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",10.0,50.0,60.0,54.0,94.0,78.0
7,10,19,5,19.363636363636363,108.08204966949783,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",46.0,62.0,67.0,63.0,95.0,58.0
4,10,15,4,34.166666666666664,100.78628223003166,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",94.0,50.0,37.0,65.0,85.0,46.0
14,10,21,11,21.333333333333332,100.30303565896112,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",48.0,84.0,15.0,42.0,17.0,74.0
25,10,47,14,14.32258064516129,100.21107199547801,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",9.0,97.0,24.0,70.0,6.0,29.0
7,10,10,7,45.0,100.4292263104779,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",60.0,10.0,90.0,14.0,21.0,13.0
5,10,11,5,35.0,100.01657777006838,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",80.0,45.0,79.0,68.0,84.0,61.0
11,10,10,11,40.5,100.37663241221318,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",68.0,94.0,11.0,81.0,26.0,54.0
5,10,11,5,49.6,104.48960854414895,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",45.0,55.0,60.0,64.0,87.0,73.0
14,10,36,9,20.818181818181817,100.26762496259971,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",6.0,89.0,59.0,16.0,15.0,18.0
16,10,37,11,21.31578947368421,101.03082310119487,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",42.0,81.0,45.0,48.0,9.0,40.0
6,10,13,5,28.25,100.237028290746,{'soleado'},"{'desierto', 'pradera', 'sabana', 'pantano'}",42.0,83.0,88.0,16.0,24.0,42.0
15,10,22,13,30.0,100.06530613557916,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",41.0,65.0,72.0,36.0,5.0,40.0
11,10,26,7,20.58823529411765,99.1002514691332,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",47.0,5.0,25.0,31.0,48.0,6.0
6,10,24,5,14.88888888888889,100.32786152353324,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",30.0,93.0,25.0,71.0,51.0,41.0
6,10,26,5,15.090909090909092,101.52141331686953,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",50.0,29.0,92.0,55.0,93.0,68.0
7,10,29,6,13.8125,101.54375901309132,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",81.0,73.0,78.0,67.0,78.0,81.0
6,10,19,5,18.4,100.62984411167474,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",36.0,96.0,71.0,52.0,57.0,96.0
7,10,25,6,15.785714285714286,101.87274121227146,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",45.0,47.0,7.0,92.0,92.0,62.0
13,10,12,13,44.75,100.87215388152914,{'soleado'},"{'pradera', 'sabana', 'pantano'}",32.0,12.0,22.0,90.0,5.0,29.0
7,10,18,7,34.666666666666664,103.71638092668876,{'soleado'},"{'desierto', 'sabana', 'acantilado', 'pantano', 'pradera'}",71.0,50.0,29.0,91.0,35.0,9.0
7,10,26,6,22.428571428571427,100.2089293469541,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",25.0,12.0,35.0,51.0,18.0,58.0
8,10,14,7,53.0,103.61206347046917,{'soleado'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",28.0,88.0,44.0,50.0,46.0,87.0
9,10,41,6,13.6875,105.13672386798673,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",66.0,94.0,68.0,63.0,82.0,52.0
4,10,21,4,30.714285714285715,101.9344519014492,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",7.0,73.0,46.0,41.0,96.0,44.0
9,10,23,5,12.0,102.11938154464596,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",35.0,47.0,37.0,6.0,67.0,91.0
5,10,10,5,46.0,101.28113777652484,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",85.0,60.0,31.0,49.0,47.0,24.0
6,10,20,5,27.53846153846154,100.2672685349935,{'soleado'},"{'desierto', 'pradera', 'sabana', 'pantano'}",22.0,28.0,42.0,16.0,47.0,97.0
6,10,16,5,20.714285714285715,104.07885382908275,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",86.0,40.0,60.0,81.0,90.0,5.0
11,10,12,11,37.714285714285715,100.50260385122724,{'soleado'},"{'desierto', 'pradera', 'sabana', 'pantano'}",32.0,26.0,72.0,97.0,12.0,56.0
9,10,41,6,9.214285714285714,102.81823355765569,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",39.0,80.0,51.0,41.0,97.0,66.0
10,10,37,6,16.615384615384617,100.12676962331533,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",18.0,89.0,96.0,37.0,46.0,93.0
10,10,20,9,29.307692307692307,100.42403578753503,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",19.0,79.0,23.0,55.0,15.0,76.0
6,10,13,6,48.2,100.1307200422478,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",88.0,17.0,37.0,29.0,23.0,18.0
6,10,13,6,36.833333333333336,102.96673169894105,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",73.0,66.0,43.0,35.0,81.0,89.0
8,10,16,5,16.833333333333332,102.34802762491215,{'soleado'},"{'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",21.0,35.0,37.0,80.0,68.0,40.0
12,10,46,7,14.409090909090908,100.56739468762926,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",91.0,17.0,35.0,72.0,73.0,25.0
36,10,30,32,21.333333333333332,100.30079873501178,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",5.0,40.0,91.0,26.0,11.0,70.0
6,10,19,4,22.4,100.45447100753708,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",62.0,13.0,32.0,9.0,47.0,21.0
10,10,23,8,24.8,105.19514067118459,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",29.0,65.0,35.0,57.0,64.0,13.0
15,10,33,14,7.75,100.22147903512924,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",95.0,52.0,24.0,63.0,24.0,16.0
10,10,23,6,23.6,100.24173399215661,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",29.0,7.0,33.0,64.0,23.0,10.0
6,10,13,5,39.333333333333336,103.10992370243599,{'soleado'},"{'pradera', 'sabana', 'pantano'}",22.0,56.0,56.0,7.0,93.0,18.0
9,10,18,9,29.333333333333332,98.29463619708429,{'soleado'},"{'pradera', 'agua', 'sabana', 'pantano'}",61.0,87.0,26.0,84.0,34.0,89.0
10,10,23,9,24.9,97.16315368976495,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",27.0,99.0,65.0,25.0,39.0,51.0
12,10,30,10,13.1875,101.8113535585841,{'soleado'},"{'desierto', 'agua', 'sabana', 'acantilado', 'pantano', 'pradera'}",26.0,86.0,9.0,89.0,21.0,39.0
8,10,26,5,19.0,102.09470138706058,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",58.0,42.0,22.0,55.0,93.0,88.0
15,10,33,12,11.736842105263158,101.89186391089474,{'soleado'},"{'desierto', 'agua', 'sabana', 'pantano', 'pradera'}",33.0,47.0,25.0,79.0,17.0,87.0
9,10,28,6,20.0625,101.87372014264196,{'soleado'},"{'desierto', 'sabana', 'acantilado', 'pantano', 'pradera'}",96.0,22.0,89.0,20.0,70.0,86.0
